,OID_,Name,OriginID,DestinationID,DestinationRank,Total_Minutes,Total_TravelTime,Total_Miles,Total_Kilometers,Total_TimeAt1KPH,Total_WalkTime,Total_TruckMinutes,Total_TruckTravelTime,Shape_Length
9244,9245,MD/HD-00 - MD/HD-100,29,32,145,,189.87924311297277,,316.25917374370846,,,,227.09143021550136,2.641710452233454
9245,9246,MD/HD-00 - Location 173,29,216,146,,185.82335629265924,,316.82105421650374,,,,225.74936812966067,2.912508776239936
9248,9249,MD/HD-00 - MD/HD-300,29,3,149,,187.1471857032588,,319.1611776212099,,,,227.38660950066597,2.88784414248698
9260,9261,MD/HD-00 - MD/HD-200,29,25,161,,200.5435875247924,,338.25901993166303,,,,237.5310272126248,3.07661748111734
9261,9262,MD/HD-00 - MD/HD-100,29,19,162,,219.7345215223234,,339.8228243152854,,,,247.78530907121643,2.529831587108287
9277,9278,MD/HD-00 - MD-150,29,20,178,,230.00930142986223,,375.2188132924617,,,,264.3760407973686,3.29838156444682
9283,9284,MD/HD-00 - MD-150,29,33,184,,227.47415531766987,,387.05428152356694,,,,273.64794180125773,3.351827020814501
9284,9285,MD/HD-00 - MD-350,29,12,185,,234.8064755770472,,406.7064857033851,,,,287.61026705625414,3.681920866560338
9300,9301,MD/HD-00 - MD/HD-200,29,34,201,,277.90896197443374,,468.48732241696166,,,,333.0346327722375,4.146352353807983
9303,9304,MD/HD-00 - MD/HD-400,29,4,204,,281.5898598922196,,492.23477609965727,,,,346.34144288955537,4.438996437336811
9324,9325,MD/HD-00 - MD-250,29,35,225,,322.6253590317555,,551.6179138136309,,,,385.9297375645023,4.943210605403348
9325,9326,MD/HD-00 - MD-450,29,13,226,,318.08227583555646,,554.1629030778391,,,,390.31465345074224,5.022454785901917
9339,9340,MD/HD-00 - MD/HD-00,29,41,240,,368.1831040367604,,620.9235992564087,,,,442.7418504420451,5.720624141156845
9344,9345,MD/HD-00 - MD-50,29,42,245,,381.39691108150873,,644.837559889434,,,,458.4324669718069,5.867368433123679
9347,9348,MD/HD-00 - MD/HD-500,29,5,248,,372.15071559573056,,651.3236892471606,,,,454.4219292919735,5.821263075104284
9348,9349,MD/HD-00 - MD/HD-100,29,43,249,,374.9789667737487,,653.4178745656636,,,,457.3955056109808,5.806191189245086
9354,9355,MD/HD-00 - MD/HD-200,29,36,255,,394.61380117781937,,668.3415466512973,,,,467.5932229921594,5.701077580523188
9363,9364,MD/HD-00 - MD-350,29,39,264,,423.87925987628,,729.435697725505,,,,512.063473313861,6.445999330011029
9364,9365,MD/HD-00 - MD-250,29,37,265,,431.4234058496995,,732.4141549408401,,,,510.7001166851583,5.829033999126879
9365,9366,MD/HD-00 - MD-550,29,14,266,,416.7262674425229,,732.9131941234887,,,,509.9516447229228,6.568633313175035
9370,9371,MD/HD-00 - MD/HD-300,29,38,271,,523.1782398308231,,774.5003871081509,,,,572.5648595838593,5.665672648297868
9377,9378,MD/HD-00 - MD/HD-400,29,40,278,,462.2870451310297,,787.9060845721666,,,,554.7637635342838,6.918261693944325
9382,9383,MD/HD-00 - MD/HD-600,29,6,283,,460.6773667602776,,813.8262735036607,,,,565.093118907487,7.156027816946617
9398,9399,MD/HD-00 - MD-650,29,15,299,,523.3463773925544,,887.5924168504889,,,,623.2534229666226,7.790844177530744
9410,9411,MD/HD-00 - MD/HD-700,29,16,311,,581.7649465722776,,986.329613349875,,,,690.4402534361291,8.395840577723911
9418,9419,MD/HD-00 - MD-750,29,7,319,,616.5279316215424,,1048.3221103765588,,,,732.3172861699078,8.940397082009147
9425,9426,IMD/HD-00 - IMD/HD-00,30,30,1,,0.0,,0.0,,,,0.0,0.0
9440,9441,IMD/HD-00 - MD/HD-100,30,9,16,,39.52979517307277,,36.7663174664173,,,,40.31024618250669,0.335882001478563
9443,9444,IMD/HD-00 - MD/HD-00,30,26,19,,43.76247305669349,,40.01541923714207,,,,43.82078185014768,0.308623548740814
9444,9445,IMD/HD-00 - MD/HD-00,30,21,20,,40.007675844484496,,44.37957095779928,,,,40.1516029254733,0.364591574888199
9445,9446,IMD/HD-00 - MD/HD-00,30,29,21,,51.07766923902257,,56.08581790654832,,,,51.74503280627609,0.456739277982058
9449,9450,IMD/HD-00 - MD-150,30,10,25,,83.95840522530075,,90.10669978030984,,,,85.00690358233412,0.616819799017152
9465,9466,IMD/HD-00 - MD-50,30,27,41,,102.7712786656638,,109.09609065023578,,,,105.39716652059232,0.981760662861592
9467,9468,IMD/HD-00 - MD-50,30,23,43,,97.80727170166861,,109.66514598144076,,,,101.0826103231579,0.977214444760882
9468,9469,IMD/HD-00 - MD-50,30,28,44,,89.76620198540301,,110.26574588952607,,,,92.61679170638688,0.932031382056932
9469,9470,IMD/HD-00 - MD-50,30,8,45,,84.92577775444713,,114.30512238988123,,,,92.52108591554713,0.996976525989585
9487,9488,IMD/HD-00 - MD/HD-200,30,2,63,,128.68225588261987,,168.75235559414995,,,,141.96020190169907,1.403746872207421
9489,9490,IMD/HD-00 - MD/HD-00,30,17,65,,128.84516962182835,,170.1731120402932,,,,138.52768038886845,1.451711188080265
9493,9494,IMD/HD-00 - MD/HD-100,30,22,69,,135.93081400070847,,177.30997692166815,,,,146.99782754455367,1.670595059992102
9526,9527,IMD/HD-00 - MD-50,30,18,102,,165.455914209392,,234.9652595968601,,,,181.78161846379567,1.99791452163855
9536,9537,IMD/HD-00 - MD-50,30,31,112,,174.40195589285725,,251.28362035132696,,,,198.19193082086676,2.132950848553603
9538,9539,IMD/HD-00 - MD-250,30,11,114,,179.4526551245062,,252.58431132992695,,,,203.23679788555785,2.158040153758514
9540,9541,IMD/HD-00 - MD-150,30,24,116,,182.07931185001968,,261.0481875502939,,,,204.2740962663536,2.487987057965416
9567,9568,IMD/HD-00 - MD/HD-100,30,19,143,,207.9930759202217,,317.5250414579231,,,,242.2542043397021,2.606849062840207
9570,9571,IMD/HD-00 - MD/HD-100,30,32,146,,220.87684258863143,,332.6604119864469,,,,255.39138994482636,2.824455629282414
9571,9572,IMD/HD-00 - Location 173,30,216,147,,216.82095576831787,,333.22229245924194,,,,254.0493278589856,2.985036048302096
9574,9575,IMD/HD-00 - MD/HD-300,30,3,150,,218.14478517891743,,335.56241586394805,,,,255.68656922999085,2.961512174970475
9590,9591,IMD/HD-00 - MD/HD-200,30,25,166,,240.91297011050577,,372.3256243867671,,,,279.2355554549041,3.311696172625269
9602,9603,IMD/HD-00 - MD-150,30,20,178,,251.58509343109955,,397.8606656188986,,,,296.9887567560891,3.419861854728429
9604,9605,IMD/HD-00 - MD-150,30,33,180,,258.4717547933286,,403.45551976630543,,,,301.9479015305826,3.509482334991453
9608,9609,IMD/HD-00 - MD-350,30,12,184,,265.80407505270585,,423.10772394612326,,,,315.91022678557914,3.756174841579951
9625,9626,IMD/HD-00 - MD/HD-200,30,34,201,,308.9065614500923,,484.88856065970015,,,,361.3345925015627,4.275476781279391
9628,9629,IMD/HD-00 - MD/HD-400,30,4,204,,312.5874593678784,,508.63601434239536,,,,374.6414026188804,4.521485883816878
9649,9650,IMD/HD-00 - MD-250,30,35,225,,353.622958507414,,568.0191520563693,,,,414.22969729382754,5.052112623343431
9650,9651,IMD/HD-00 - MD-450,30,13,226,,349.0798753112153,,570.5641413205772,,,,418.6146131800672,5.130286907385422
9664,9665,IMD/HD-00 - MD/HD-00,30,41,240,,399.18070351241926,,637.3248374991467,,,,471.04181017137006,5.763058118595969
9669,9670,IMD/HD-00 - MD-50,30,42,245,,412.3945105571676,,661.2387981321722,,,,486.73242670113194,5.938750325649431
9672,9673,IMD/HD-00 - MD/HD-500,30,5,248,,403.14831507138945,,667.7249274898985,,,,482.72188902129847,5.949107655890245
9673,9674,IMD/HD-00 - MD/HD-100,30,43,249,,405.97656624940754,,669.8191128084017,,,,485.69546534030576,5.921704107123053
9679,9680,IMD/HD-00 - MD/HD-200,30,36,255,,425.61140065347786,,684.7427848940357,,,,495.89318272148466,5.851741904897455
9688,9689,IMD/HD-00 - MD-350,30,39,264,,454.8768593519388,,745.8369359682429,,,,540.363433043186,6.595682597799758
9689,9690,IMD/HD-00 - MD-250,30,37,265,,462.421005325358,,748.8153931835785,,,,539.0000764144835,6.022365995669685
9690,9691,IMD/HD-00 - MD-550,30,14,266,,447.72386691818167,,749.3144323662269,,,,538.2516044522483,6.685248894458064
9700,9701,IMD/HD-00 - MD/HD-400,30,40,276,,493.28464460668846,,804.3073228149046,,,,583.0637232636083,7.071519376438244
9702,9703,IMD/HD-00 - MD/HD-300,30,38,278,,554.7130094139044,,805.5469612295847,,,,607.1393618860939,5.904792169315767
9707,9708,IMD/HD-00 - MD/HD-600,30,6,283,,491.6749662359364,,830.2275117463987,,,,593.3930786368126,7.297323399784898
9723,9724,IMD/HD-00 - MD-650,30,15,299,,554.3439768682135,,903.9936550932271,,,,651.5533826959473,7.946062647377085
9735,9736,IMD/HD-00 - MD/HD-700,30,16,311,,612.7625460479368,,1002.730851592613,,,,718.740213165454,8.573175620187623
9743,9744,IMD/HD-00 - MD-750,30,7,319,,647.5255310972016,,1064.7233486192972,,,,760.6172458992327,9.115362816113954
9750,9751,MD-50 - MD-50,31,31,1,,0.0,,0.0,,,,0.0,0.0
9761,9762,MD-50 - MD-250,31,11,12,,34.74975091299828,,43.7217932270956,,,,34.943026776728,0.332615192196149
9779,9780,MD-50 - MD/HD-100,31,32,30,,47.869224816210554,,81.57653778078003,,,,58.3728812967054,0.705739778486529
9782,9783,MD-50 - MD/HD-200,31,2,33,,52.17587116700811,,89.54710653196625,,,,62.94992455168807,0.73506548524134
9794,9795,MD-50 - Location 173,31,216,45,,68.6275423496604,,111.10505005339246,,,,78.32965514147593,0.982355398087733
9796,9797,MD-50 - MD/HD-300,31,3,47,,69.95137176025999,,113.44517345809857,,,,79.96689651248118,0.957117659499002
9812,9813,MD-50 - MD-150,31,33,63,,85.46413702090771,,152.37164556063829,,,,104.92939288246178,1.377171185162733
9817,9818,MD-50 - MD-150,31,10,68,,102.54358416748858,,174.61883912924048,,,,122.60987229616264,1.516306149437574
9825,9826,MD-50 - MD-350,31,12,76,,117.61066163404844,,200.99048154027383,,,,140.1905540680691,1.724383342426298
9846,9847,MD-50 - MD/HD-00,31,26,97,,160.70238117707552,,232.71284096832176,,,,182.01832142328965,1.978831569219112
9847,9848,MD-50 - MD/HD-200,31,34,98,,135.8989436776714,,233.80468645403292,,,,164.31608385344134,2.160185638519768
9848,9849,MD-50 - MD/HD-00,31,21,99,,158.57095110631383,,236.1826355434351,,,,179.71204960712015,1.996229181701322
9849,9850,MD-50 - MD/HD-00,31,29,100,,151.7079118136414,,236.22391967697536,,,,174.92641706854903,1.986604933529761
9864,9865,MD-50 - IMD/HD-00,31,30,115,,179.3694199899423,,251.0686457227754,,,,200.60629749388707,2.132950848553603
9870,9871,MD-50 - MD/HD-100,31,9,121,,185.76117022681728,,261.3610182062266,,,,207.8901031972412,2.301897092237102
9882,9883,MD-50 - MD/HD-400,31,4,133,,164.3940459492206,,286.518771936546,,,,198.92172990137007,2.466202256907552
9886,9887,MD-50 - MD-50,31,28,137,,190.0706137545089,,290.4114105876948,,,,215.47234510810995,2.401510741035219
9895,9896,MD-50 - MD-50,31,23,146,,201.95146247103693,,303.9259479784981,,,,227.22746391825063,2.502619003585798
9909,9910,MD-50 - MD-50,31,27,160,,209.04048399349256,,314.22510343695944,,,,235.37207378225057,2.607774867132757
9910,9911,MD-50 - MD-250,31,35,161,,180.6153407349932,,316.93527785070205,,,,217.2111886457064,2.957475806200877
9918,9919,MD-50 - MD-450,31,13,169,,189.482846645408,,327.2978603868787,,,,226.52837214699247,3.036846580605371
9928,9929,MD-50 - MD-50,31,8,179,,239.8140225290001,,346.4493097447031,,,,268.33895305264144,3.051498782288669
9943,9944,MD-50 - MD/HD-100,31,22,194,,252.04894569550308,,378.67067973831286,,,,284.5647208869508,3.190247226283835
9949,9950,MD-50 - MD/HD-00,31,17,200,,283.7334143963815,,402.3172993951151,,,,314.3455475259625,3.542036192494172
9959,9960,MD-50 - MD/HD-00,31,41,210,,250.987290093761,,415.2075950932984,,,,295.32213745385945,3.775452363007813
9966,9967,MD-50 - MD/HD-500,31,5,217,,247.6132725034422,,421.8942921229572,,,,292.92636559173894,3.835775385869698
9968,9969,MD-50 - MD/HD-100,31,43,219,,249.10236886068884,,423.8725287242667,,,,294.69142788831675,3.819588425395187
9974,9975,MD-50 - MD-50,31,42,225,,259.3377145475712,,432.21149555783063,,,,301.2287446880367,3.89586443957256
9977,9978,MD-50 - MD/HD-200,31,36,228,,252.60378288105684,,433.65891068836805,,,,298.87467407336345,3.72410990048438
9988,9989,MD-50 - MD-150,31,24,239,,291.24732693933606,,462.4838494055556,,,,335.3254709405851,4.019010804914888
9993,9994,MD-50 - MD-50,31,18,244,,320.43479989744526,,473.20315318069976,,,,359.47875533114916,3.975486786231402
10001,10002,MD-50 - MD-250,31,37,252,,289.41338755293737,,497.73151897791126,,,,341.9815677663627,3.892344982635447
10002,10003,MD-50 - MD-350,31,39,253,,297.48352539449104,,500.14564946058454,,,,348.632820799243,4.46893857228129
10005,10006,MD-50 - MD-550,31,14,256,,290.3305329607342,,503.62314585856734,,,,346.5209922083048,4.582074639151715
10014,10015,MD-50 - MD/HD-100,31,19,265,,362.97196160827536,,555.7629350417627,,,,419.9513412070561,4.4664537505018
10016,10017,MD-50 - MD/HD-400,31,40,267,,335.8913106492408,,558.6160363072457,,,,391.33311101966575,4.943491707750486
10021,10022,MD-50 - MD/HD-300,31,38,272,,330.15113143101354,,566.4106647736907,,,,388.9805258480179,3.811515975794896
10026,10027,MD-50 - MD/HD-200,31,25,277,,350.0809851998222,,573.761286242029,,,,410.28693012913544,4.773268684293233
10028,10029,MD-50 - MD/HD-600,31,6,279,,334.28163227848887,,584.5362252387392,,,,401.662466392869,5.17528162680471
10037,10038,MD-50 - MD-150,31,20,288,,379.5466991048914,,610.7210796028278,,,,437.13194371387925,5.175055920233736
10047,10048,MD-50 - MD-650,31,15,298,,396.9506429107656,,658.3023685855676,,,,459.8227704520044,5.817626394790381
10060,10061,MD-50 - MD/HD-700,31,16,311,,455.3692120904892,,757.0395650849538,,,,527.0096009215108,6.440278573638405
10068,10069,MD-50 - MD-750,31,7,319,,490.1321971397549,,819.0320621116382,,,,568.8866336552896,6.982654578490939
10075,10076,MD/HD-100 - MD/HD-100,32,32,1,,0.0,,0.0,,,,0.0,0.0
10098,10099,MD/HD-100 - MD-150,32,33,24,,47.386060390683326,,74.2014453875253,,,,55.63780588996737,0.722345384574588
10100,10101,MD/HD-100 - Location 173,32,216,26,,48.81063781308028,,76.11737561713016,,,,53.730625528281095,0.745851571662345
10104,10105,MD/HD-100 - MD/HD-300,32,3,30,,50.36503952074591,,78.71317438652521,,,,55.59851226119213,0.729534171013355
10106,10107,MD/HD-100 - MD-50,32,31,32,,51.3315119116591,,83.18080881753349,,,,61.54753550946448,0.705739778486529
10117,10118,MD/HD-100 - MD-250,32,11,43,,84.80065163288549,,127.31514771537736,,,,96.34319749188899,0.847097942330854
10127,10128,MD/HD-100 - MD-350,32,12,53,,88.3149599756987,,146.6337701544635,,,,102.90548814564312,1.264926786914663
10129,10130,MD/HD-100 - MD/HD-200,32,34,55,,97.82086704744707,,155.63448628091993,,,,115.02449686094693,1.54021866166083
10138,10139,MD/HD-100 - MD/HD-200,32,2,64,,99.27491199042973,,171.76833407414105,,,,120.96017850342764,1.437784958848606
10159,10160,MD/HD-100 - MD/HD-400,32,4,85,,138.03997844595892,,222.78191322808485,,,,162.24643234119725,1.925925475859061
10169,10170,MD/HD-100 - MD-250,32,35,95,,142.537264104769,,238.7650776775894,,,,167.91960165321203,2.354473481380881
10174,10175,MD/HD-100 - MD-450,32,13,100,,151.4047700151838,,249.12766021376612,,,,177.23678515449808,2.434112756149142
10178,10179,MD/HD-100 - MD-150,32,10,104,,149.6426249909102,,256.8400666714154,,,,180.62012624790236,2.208186940239865
10208,10209,MD/HD-100 - MD/HD-00,32,26,134,,207.80142200049707,,314.93406851049645,,,,240.02857537502925,2.650609012879305
10209,10210,MD/HD-100 - MD/HD-00,32,21,135,,205.66999192973512,,318.4038630856107,,,,237.72230355885972,2.661329492791214
10210,10211,MD/HD-100 - MD/HD-00,32,29,136,,198.80695263706303,,318.44514721915067,,,,232.93667102028877,2.641710452233454
10226,10227,MD/HD-100 - IMD/HD-00,32,30,152,,226.4684608133641,,333.2898732649514,,,,258.6165514456266,2.824455629282414
10233,10234,MD/HD-100 - MD/HD-00,32,41,159,,220.9407316908381,,342.86820993327007,,,,251.5392353749376,3.264858077442159
10234,10235,MD/HD-100 - MD/HD-100,32,9,160,,232.8602110502388,,343.5822457484011,,,,265.9003571489809,2.972222464604176
10235,10236,MD/HD-100 - MD/HD-500,32,5,161,,209.535195873218,,343.7240919498447,,,,243.63477859924487,3.197970768760347
10236,10237,MD/HD-100 - MD/HD-100,32,43,162,,211.02429223046465,,345.70232855115427,,,,245.39984089582268,3.196803820558273
10241,10242,MD/HD-100 - MD-50,32,42,167,,221.2596379173471,,354.04129538471824,,,,251.9371576955425,3.334519220928151
10243,10244,MD/HD-100 - MD/HD-200,32,36,169,,214.52570625083263,,355.4887105152556,,,,249.5830870808696,3.062392295271514
10261,10262,MD/HD-100 - MD-50,32,28,187,,237.16965457793063,,372.6326381298703,,,,273.48259905984975,3.001084951141938
10268,10269,MD/HD-100 - MD-50,32,23,194,,249.05050329445857,,386.1471755206734,,,,285.23771786999043,3.102211822358751
10275,10276,MD/HD-100 - MD-50,32,27,201,,256.1395248169142,,396.44633097913487,,,,293.38232773399005,3.215576449735046
10288,10289,MD/HD-100 - MD-250,32,37,214,,251.3353109227132,,419.5613188047989,,,,292.6899807738686,3.198535645061439
10290,10291,MD/HD-100 - MD-350,32,39,216,,259.4054487642669,,421.97544928747214,,,,299.34123380674885,3.806732649402462
10294,10295,MD/HD-100 - MD-550,32,14,220,,252.25245633051,,425.4529456854549,,,,297.2294052158108,3.953035260536925
10295,10296,MD/HD-100 - MD-50,32,8,221,,286.91306335242166,,428.6705372868777,,,,326.34920700438107,3.715259527227794
10307,10308,MD/HD-100 - MD/HD-100,32,22,233,,299.1479865189248,,460.89190728048817,,,,342.5749748386905,3.744622186798344
10314,10315,MD/HD-100 - MD/HD-400,32,40,240,,297.81323401901625,,480.4458361341332,,,,342.0415240271716,4.277623246361595
10317,10318,MD/HD-100 - MD/HD-00,32,17,243,,330.832455219803,,484.5385269372897,,,,372.3558014777021,4.21007774527262
10318,10319,MD/HD-100 - MD/HD-300,32,38,244,,292.07305480078924,,488.24046460057775,,,,339.6889388555234,3.105812199932585
10329,10330,MD/HD-100 - MD/HD-600,32,6,255,,296.20355564826457,,506.36602506562633,,,,352.370879400376,4.519411269594775
10345,10346,MD/HD-100 - MD-150,32,24,271,,338.3463677627575,,544.705076947731,,,,393.33572489232495,4.541938113072995
10352,10353,MD/HD-100 - MD-50,32,18,278,,373.31800935123454,,560.2441372110445,,,,421.988374406612,4.60785569402898
10359,10360,MD/HD-100 - MD-650,32,15,285,,358.87256628054115,,580.1321684124546,,,,410.5311834595099,5.149544918844875
10375,10376,MD/HD-100 - MD/HD-100,32,19,301,,415.8551710620648,,642.8039190721078,,,,482.46096028251895,5.060837872942302
10381,10382,MD/HD-100 - MD/HD-200,32,25,307,,397.1800260232436,,655.9825137842043,,,,468.29718408087535,5.256513741806882
10383,10384,MD/HD-100 - MD/HD-700,32,16,309,,417.29113546026485,,678.8693649118408,,,,477.7180139290164,5.757235954891242
10385,10386,MD/HD-100 - MD-150,32,20,311,,426.6457399283128,,692.9423071450032,,,,495.1421976656191,5.730153993286748
10393,10394,MD/HD-100 - MD-750,32,7,319,,452.0541205095308,,740.8618619385253,,,,519.5950466627959,6.301113615685254
10400,10401,MD-150 - MD-150,33,33,1,,0.0,,0.0,,,,0.0,0.0
10417,10418,MD-150 - MD/HD-100,33,32,18,,47.62297760384382,,74.62733001637147,,,,55.8793897173394,0.722345384574588
10418,10419,MD-150 - MD/HD-200,33,34,19,,52.2224244075218,,81.63447199853155,,,,60.78943180567532,0.820554487091309
10424,10425,MD-150 - MD-350,33,12,25,,66.457900213744,,90.65518586383897,,,,68.37836055108833,0.733741341391648
10428,10429,MD-150 - Location 173,33,216,29,,75.78863450267187,,98.50778234883332,,,,76.25460127544906,0.780183987038748
10434,10435,MD-150 - MD/HD-300,33,3,35,,77.11246391327145,,100.84790575353944,,,,77.89184264645432,0.787320232519383
10449,10450,MD-150 - MD/HD-400,33,4,50,,92.44153580603373,,148.78189894569627,,,,108.01136728592545,1.245959515389191
10451,10452,MD-150 - MD-50,33,31,52,,87.86137139120163,,152.82219540129287,,,,106.88849170108148,1.377171185162733
10462,10463,MD-150 - MD-250,33,35,63,,96.93882146484376,,164.76506339520128,,,,113.68453659794024,1.635811702932451
10467,10468,MD-150 - MD-250,33,11,68,,110.31532027261522,,174.10989121919047,,,,124.40336473603602,1.404756227729188
10469,10470,MD-150 - MD-450,33,13,70,,105.80632737525852,,175.12764593137803,,,,123.00172009922632,1.715273678511459
10502,10503,MD-150 - MD/HD-200,33,2,103,,135.39981405791616,,241.41225671580847,,,,165.982552876507,2.107442081507886
10515,10516,MD-150 - MD/HD-00,33,41,116,,175.3422890509129,,268.86819565088206,,,,197.30417031966573,2.583131421592517
10516,10517,MD-150 - MD/HD-500,33,5,117,,163.9367532332928,,269.72407766745664,,,,189.3997135439731,2.476709628987077
10517,10518,MD-150 - MD/HD-100,33,43,118,,165.42584959053943,,271.7023142687662,,,,191.16477584055087,2.474464749337332
