OID_,Name,OriginID,DestinationID,DestinationRank,Total_Minutes,Total_TravelTime,Total_Miles,Total_Kilometers,Total_TimeAt1KPH,Total_WalkTime,Total_TruckMinutes,Total_TruckTravelTime,Shape_Length
230,MD/HD-600 - MD-250,6,35,15,,156.554366095243921,,268.198483767854611,,,,186.647029940559719,2.274103089371828
231,MD/HD-600 - MD/HD-300,6,38,16,,206.125864266043436,,308.602743465897049,,,,226.454045063314112,2.099161004372308
232,MD/HD-600 - MD/HD-400,6,4,17,,191.140595051060899,,338.964834801308598,,,,233.402446751927670,2.850505377049329
233,MD/HD-600 - MD/HD-200,6,34,18,,218.663672586782212,,357.707857820617903,,,,254.867261706385847,3.022042403036699
234,MD/HD-600 - MD-350,6,12,19,,233.327304377432910,,418.905016733407365,,,,287.093401146488816,3.597116154538690
235,MD/HD-600 - MD-150,6,33,20,,254.405814511101113,,432.751868706344396,,,,300.105056288180094,3.804275277681270
236,MD/HD-600 - MD/HD-300,6,3,21,,276.883044833325812,,500.331958419514365,,,,342.611770477925347,4.363576946281087
237,MD/HD-600 - MD/HD-100,6,32,22,,300.436981586212539,,506.905665246998979,,,,354.612008516808999,4.519411269594775
238,MD/HD-600 - MD-250,6,11,23,,325.925276197406276,,584.257581378196733,,,,403.398559726120936,5.146694718414913
239,MD/HD-600 - MD-50,6,31,24,,340.675375373570091,,585.100530631920719,,,,405.621110500551083,5.175281626804710
240,MD/HD-600 - MD/HD-200,6,2,25,,368.077353760812684,,668.187850846306901,,,,457.971818237671300,5.894444601314997
241,MD/HD-600 - MD-150,6,10,26,,418.445066761292651,,753.259583443581505,,,,517.631765982145794,6.684230568150008
242,MD/HD-600 - MD/HD-00,6,26,27,,476.603863770879741,,811.353585282662948,,,,577.040215109272708,7.154041223782980
243,MD/HD-600 - MD/HD-00,6,21,28,,474.472433700117620,,814.823379857776331,,,,574.733943293103039,7.170131297010927
244,MD/HD-600 - MD/HD-00,6,29,29,,467.609394407445166,,814.864663991315865,,,,569.948310754532031,7.156027816946617
245,MD/HD-600 - IMD/HD-00,6,30,30,,495.270902583746306,,829.709390037114304,,,,595.628191179869418,7.297323399784898
246,MD/HD-600 - MD/HD-100,6,9,31,,501.662652820621020,,840.001762520567354,,,,602.911996883224219,7.477084213032966
247,MD/HD-600 - MD-50,6,28,32,,505.972096348312789,,869.052154902034431,,,,610.494238794092098,7.514124428778862
248,MD/HD-600 - MD-50,6,23,33,,517.852945064840810,,882.566692292838525,,,,622.249357604232728,7.614776908939043
249,MD/HD-600 - MD-50,6,27,34,,524.941966587296861,,892.865847751298929,,,,630.393967468232859,7.730599004214092
250,MD/HD-600 - MD-50,6,8,35,,555.715505122804416,,925.090054059044292,,,,663.360846738625469,8.225806251128789
251,MD/HD-600 - MD/HD-100,6,22,36,,567.950428289306728,,957.311424052653365,,,,679.586614572932717,8.222895452231771
252,MD/HD-600 - MD/HD-00,6,17,37,,599.634896990185780,,980.958043709456319,,,,709.367441211946584,8.717267505468953
253,MD/HD-600 - MD/HD-0,6,1,38,,612.317697102894385,,1004.336246598107437,,,,723.705554785666095,8.945317226871106
254,MD/HD-600 - MD-150,6,24,39,,607.148809533140025,,1041.124593719895302,,,,730.347364626567810,8.974918472267376
255,MD/HD-600 - MD-50,6,18,40,,642.120451121617180,,1056.663653983207496,,,,759.000014140855114,9.126866554608643
256,MD/HD-600 - MD/HD-100,6,19,41,,684.657612832447626,,1139.223435844268352,,,,819.472600016761817,9.561721313178950
257,MD/HD-600 - MD/HD-200,6,25,42,,665.982467793626029,,1152.402030556368800,,,,805.308823815118217,9.618545832482356
258,MD/HD-600 - MD-150,6,20,43,,695.448181698696544,,1189.361823917166703,,,,832.153837399862141,10.188178120174525
259,MD-750 - MD-750,7,7,1,,0.000000000000000,,0.000000000000000,,,,0.000000000000000,0.000000000000000
260,MD-750 - MD/HD-700,7,16,2,,58.342532775254924,,97.316394297181816,,,,67.179380275343760,0.545752064406491
261,MD-750 - MD-650,7,15,3,,118.903134685907602,,193.103634672081000,,,,135.541632269554412,1.223874035656651
262,MD-750 - MD/HD-600,7,6,4,,163.834393993782498,,269.975570274839868,,,,189.783290880195295,1.910366395473731
263,MD-750 - MD/HD-400,7,40,5,,177.287015689361453,,291.096932919782660,,,,201.822182211688443,2.073599246703406
264,MD-750 - MD-350,7,39,6,,210.735237724476832,,345.653752175677369,,,,239.499800606054237,2.548836996767967
265,MD-750 - MD-550,7,14,7,,201.570617415413153,,350.201370721633737,,,,239.831852244345697,2.618526518078593
266,MD-750 - MD/HD-500,7,5,8,,248.174728878484046,,432.920986184614378,,,,296.730466077671451,3.243551522480736
267,MD-750 - MD/HD-200,7,36,9,,275.831778299437303,,434.290952755088028,,,,308.827315764686659,3.278781046686662
268,MD-750 - MD/HD-100,7,43,10,,254.962972299116160,,437.056904395128868,,,,303.587571976031541,3.319278525292835
269,MD-750 - MD-50,7,42,11,,269.172567939476266,,470.542957776753553,,,,322.949986467459098,3.568231313276462
270,MD-750 - MD-250,7,37,12,,308.577537663646126,,484.843019555928265,,,,345.224471101205495,3.120042789292948
271,MD-750 - MD/HD-300,7,38,13,,310.073345961269695,,495.421648852415046,,,,345.937618920208195,3.438282781085956
272,MD-750 - MD/HD-00,7,41,14,,307.012836864371138,,521.492388495675073,,,,362.964463252730582,3.929471618948201
273,MD-750 - MD-450,7,13,15,,324.501066243149182,,526.366857398568754,,,,369.096186343961676,4.089747189393413
274,MD-750 - MD-250,7,35,16,,332.602710457730325,,534.198664432663008,,,,375.787494317074447,4.159914659260893
275,MD-750 - MD/HD-400,7,4,17,,367.188939413547530,,604.965015466116597,,,,422.542911128443393,4.744262206401349
276,MD-750 - MD/HD-200,7,34,18,,394.712016949268673,,623.708038485425391,,,,444.007726082900319,4.864377143474965
277,MD-750 - MD-350,7,12,19,,409.375648739919825,,684.905197398215364,,,,476.233865523004340,5.476229952639039
278,MD-750 - MD-150,7,33,20,,430.454158873587687,,698.752049371151884,,,,489.245520664694482,5.605893543065195
279,MD-750 - MD/HD-300,7,3,21,,452.931389195812812,,766.332139084321852,,,,531.752234854440871,6.222563547738426
280,MD-750 - MD/HD-100,7,32,22,,476.485325948699199,,772.905845911807205,,,,543.752472893323443,6.301113615685254
281,MD-750 - MD-250,7,11,23,,501.973620559893220,,850.257762043003936,,,,592.539024102636745,6.985541507139695
282,MD-750 - MD-50,7,31,24,,516.723719736056751,,851.100711296728491,,,,594.761574877065641,6.982654578490939
283,MD-750 - MD/HD-200,7,2,25,,544.125698123299685,,934.188031511114104,,,,647.112282614187166,7.712966108388350
284,MD-750 - MD-150,7,10,26,,594.493411123780334,,1019.259764108388708,,,,706.772230358662000,8.498909585026723
285,MD-750 - MD/HD-00,7,26,27,,652.652208133367594,,1077.353765947468219,,,,766.180679485788914,8.951645509357675
286,MD-750 - MD/HD-00,7,21,28,,650.520778062605359,,1080.823560522582738,,,,763.874407669618904,8.962182975915079
287,MD-750 - MD/HD-00,7,29,29,,643.657738769932848,,1080.864844656123523,,,,759.088775131048237,8.940397082009147
288,MD-750 - IMD/HD-00,7,30,30,,671.319246946232852,,1095.709570701925259,,,,784.768655556385625,9.115362816113954
289,MD-750 - MD/HD-100,7,9,31,,677.710997183110067,,1106.001943185373648,,,,792.052461259741676,9.273332704897314
290,MD-750 - MD-50,7,28,32,,682.020440710800472,,1135.052335566844476,,,,799.634703170608304,9.256008861313710
291,MD-750 - MD-50,7,23,33,,693.901289427328948,,1148.566872957644136,,,,811.389821980748820,9.355106305758776
292,MD-750 - MD-50,7,27,34,,700.990310949784657,,1158.866028416108065,,,,819.534431844749065,9.475168920502858
293,MD-750 - MD-50,7,8,35,,731.763849485293122,,1191.090234723848653,,,,852.501311115141675,10.014859450658163
294,MD-750 - MD/HD-100,7,22,36,,743.998772651794866,,1223.311604717459431,,,,868.727078949448924,9.918365670888083
295,MD-750 - MD/HD-00,7,17,37,,775.683241352674486,,1246.958224374260681,,,,898.507905588462791,10.510504190068639
296,MD-750 - MD/HD-0,7,1,38,,788.366041465382864,,1270.336427262912821,,,,912.846019162182301,10.738968320753550
297,MD-750 - MD-150,7,24,39,,783.197153895628162,,1307.124774384703869,,,,919.487829003084016,10.626636822118469
298,MD-750 - MD-50,7,18,40,,818.168795484103725,,1322.663834648016291,,,,948.140478517371434,10.879842089719681
299,MD-750 - MD/HD-100,7,19,41,,860.705957194934172,,1405.223616509076692,,,,1008.613064393278137,11.271647162062603
300,MD-750 - MD/HD-200,7,25,42,,842.030812156114166,,1418.402211221177367,,,,994.449288191634423,11.215850899787025
301,MD-750 - MD-150,7,20,43,,871.496526061184682,,1455.362004581975725,,,,1021.294301776378347,11.848136490905720
302,MD-50 - MD-50,8,8,1,,0.000000000000000,,0.000000000000000,,,,0.000000000000000,0.000000000000000
303,MD-50 - MD/HD-00,8,17,2,,57.057391939965278,,58.869180148479565,,,,58.810395860651866,0.497343002241443
304,MD-50 - MD/HD-0,8,1,3,,69.740192052674203,,82.247383037130476,,,,73.148509434371292,0.725206575679273
305,MD-50 - MD/HD-100,8,9,4,,59.063639632240566,,88.130081059668441,,,,65.861544693094046,0.751658462313026
306,MD-50 - MD-50,8,27,5,,90.802557607094926,,105.385163341868932,,,,94.549301576116093,0.749014626257462
307,MD-50 - IMD/HD-00,8,30,6,,85.860467242044905,,112.944206248139380,,,,93.845726546321643,0.996976525989585
308,MD-50 - MD-50,8,18,7,,93.668136527528844,,123.661327705046745,,,,102.064333935579270,1.005589004670880
309,MD-50 - MD/HD-00,8,26,8,,94.706958197538128,,124.337787091165765,,,,102.545184582964310,1.074007748429665
310,MD-50 - MD-50,8,23,9,,98.510261515036433,,125.239725771456776,,,,103.934344283691857,0.863910259646371
311,MD-50 - MD/HD-00,8,21,10,,91.875483247134170,,128.754930295646290,,,,99.799676518315039,1.055678658807436
312,MD-50 - MD-50,8,28,11,,108.633832158567245,,130.612490818286403,,,,113.825247025788372,0.927205980600244
313,MD-50 - MD/HD-00,8,29,12,,99.046553067205451,,136.099002643732121,,,,107.452482083418161,1.074587711270423
314,MD-50 - MD/HD-100,8,22,13,,124.109773221302675,,171.026563080352588,,,,135.829888043516746,1.092241463257656
315,MD-50 - MD-150,8,10,14,,147.710586101379477,,183.419105060073377,,,,156.548084299119381,1.566034886110816
316,MD-50 - MD/HD-100,8,19,15,,136.205298238358807,,206.221109566109874,,,,162.536919811486058,1.643005648130883
317,MD-50 - MD-150,8,24,16,,167.452121414490136,,259.870400178168438,,,,191.401107470949285,1.721564453298734
318,MD-50 - MD/HD-200,8,2,17,,192.434436758698723,,262.064760873913315,,,,213.501382618484513,2.347406915262090
319,MD-50 - MD-150,8,20,18,,179.797315749236589,,286.556733727085543,,,,217.271472227872806,2.477717946379643
320,MD-50 - MD-50,8,31,19,,238.154136768936070,,344.596025631090697,,,,269.733111537652007,3.051498782288669
321,MD-50 - MD-250,8,11,20,,243.204836000585033,,345.896716609690543,,,,274.777978602343183,3.118586624479756
322,MD-50 - MD/HD-200,8,25,21,,226.285779674976482,,371.147837014641823,,,,266.362566659499691,2.515166199368180
323,MD-50 - MD/HD-100,8,32,22,,284.629023464709803,,425.972817266210370,,,,326.932570661611635,3.715259527227794
324,MD-50 - MD/HD-300,8,3,23,,281.896966054996199,,428.874821143711586,,,,327.227749946776328,3.926960633542275
325,MD-50 - MD-150,8,33,24,,322.223935669407069,,496.767925046068967,,,,373.489082247368003,4.422616892178827
326,MD-50 - MD-350,8,12,25,,329.556255928784651,,516.420129225886853,,,,387.451407502364248,4.723201916479932
327,MD-50 - MD/HD-200,8,34,26,,372.658742326171023,,578.200965939463003,,,,432.875773218347717,5.211137887209806
328,MD-50 - MD/HD-400,8,4,27,,376.339640243957490,,601.948419622158667,,,,446.182583335665811,5.485625742963447
329,MD-50 - MD-250,8,35,28,,417.375139383492751,,661.331557336131596,,,,485.770878010612535,6.001944134985948
330,MD-50 - MD-450,8,13,29,,412.832056187294370,,663.876546600340248,,,,490.155793896852686,6.080851473460148
331,MD-50 - MD/HD-00,8,41,30,,462.932884388498337,,730.637242778909695,,,,542.582990888155450,6.745496005793393
332,MD-50 - MD-50,8,42,31,,476.146691433246644,,754.551203411935148,,,,558.273607417917333,6.909647511312252
333,MD-50 - MD/HD-500,8,5,32,,466.900495947468528,,761.037332769661703,,,,554.263069738084027,6.887023398180734
334,MD-50 - MD/HD-100,8,43,33,,469.728747125486620,,763.131518088164739,,,,557.236646057091320,6.868001267915917
335,MD-50 - MD/HD-200,8,36,34,,489.363581529556598,,778.055190173797996,,,,567.434363438268974,6.772227575709879
336,MD-50 - MD-350,8,39,35,,518.629040228017857,,839.149341248006067,,,,611.904613759971653,7.517245270687404
337,MD-50 - MD-250,8,37,36,,526.173186201436806,,842.127798463340923,,,,610.541257131267912,6.903504825525745
338,MD-50 - MD-550,8,14,37,,511.476047794260808,,842.626837645989895,,,,609.792785169033891,7.631253772067855
339,MD-50 - MD/HD-400,8,40,38,,557.036825482767654,,897.619728094667721,,,,654.604903980393942,7.990265478259117
340,MD-50 - MD/HD-300,8,38,39,,566.910930079512923,,910.806944259120087,,,,657.540215212922931,6.732493355807479
341,MD-50 - MD/HD-600,8,6,40,,555.427147112015632,,923.539917026161788,,,,664.934259353598122,8.225806251128789
342,MD-50 - MD-650,8,15,41,,618.096157744291759,,997.306060372990146,,,,723.094563412733123,8.863344695611010
343,MD-50 - MD/HD-700,8,16,42,,676.514726924015008,,1096.043256872376105,,,,790.281393882239627,9.470359716483891
344,MD-50 - MD-750,8,7,43,,711.277711973279793,,1158.035753899060865,,,,832.158426616018460,10.014859450658163
345,MD/HD-100 - MD/HD-100,9,9,1,,0.000000000000000,,0.000000000000000,,,,0.000000000000000,0.000000000000000
346,MD/HD-100 - IMD/HD-00,9,30,2,,39.723425700662098,,37.102828606414079,,,,40.630364467238856,0.335882001478563
347,MD/HD-100 - MD/HD-00,9,26,3,,43.827853404206735,,43.767972065245615,,,,44.967596593586990,0.323070787306312
348,MD/HD-100 - MD/HD-00,9,21,4,,40.996378453802691,,48.185115269726211,,,,42.222088528937718,0.313684577127897
349,MD/HD-100 - MD/HD-00,9,29,5,,49.548862896749931,,54.487511603436580,,,,51.067822937279715,0.358150280269902
350,MD/HD-100 - MD-50,9,27,6,,66.455650660811898,,74.458625049117884,,,,68.275189902507833,0.651425837853735
351,MD/HD-100 - MD-50,9,23,7,,61.491643696816617,,75.027680380322749,,,,63.960633705073448,0.660586761306188
352,MD/HD-100 - MD-50,9,28,8,,72.272021103591783,,80.582182204333947,,,,74.538197234372902,0.631106937920839
353,MD/HD-100 - MD-50,9,8,9,,57.178527312863046,,86.481378777554667,,,,63.605352912781399,0.751658462313026
354,MD/HD-100 - MD-150,9,10,10,,96.831481308047941,,102.849290034153128,,,,98.970496309742146,0.818435427904545
355,MD/HD-100 - MD/HD-00,9,17,11,,101.097919180244389,,142.349368427966596,,,,109.611947386102628,1.240191022015813
356,MD/HD-100 - MD/HD-100,9,22,12,,99.615185995856507,,142.672511320550342,,,,109.875850926469184,1.335254822107558
357,MD/HD-100 - MD/HD-0,9,1,13,,113.780719292953336,,165.727571316617457,,,,123.950060959822139,1.468334540270432
358,MD/HD-100 - MD/HD-200,9,2,14,,141.555331965367060,,181.494945847993108,,,,155.923794629107078,1.595867232482473
359,MD/HD-100 - MD-50,9,18,15,,137.708663767808105,,207.141515984533527,,,,152.865885461029961,1.722590948218301
360,MD/HD-100 - MD-150,9,24,16,,145.763683845167719,,226.410721949175922,,,,167.152119648269235,2.153194321511671
361,MD/HD-100 - MD-50,9,31,17,,187.275031975604435,,264.026210605170149,,,,212.155523548274772,2.301897092237102
362,MD/HD-100 - MD-250,9,11,18,,192.325731207253369,,265.326901583770109,,,,217.200390612965862,2.367776879433644
363,MD/HD-100 - MD/HD-100,9,19,19,,180.245825478637926,,289.701297845596628,,,,213.338471336936607,2.304920656182424
364,MD/HD-100 - MD/HD-200,9,25,20,,204.597342105653809,,337.688158785649250,,,,242.113578836819698,2.977011404835596
365,MD/HD-100 - MD/HD-100,9,32,21,,233.749918671378680,,345.403002240290107,,,,269.354982672234428,2.972222464604176
366,MD/HD-100 - MD/HD-300,9,3,22,,231.017861261664621,,348.305006117791038,,,,269.650161957398893,3.176353056026572
367,MD/HD-100 - MD-150,9,20,23,,223.837842989515735,,370.036922006572183,,,,268.073023753323298,3.106068514270224
368,MD/HD-100 - MD-150,9,33,24,,271.344830876075832,,416.198110020148647,,,,315.911494257990796,3.675422057227448
369,MD/HD-100 - MD-350,9,12,25,,278.677151135453073,,435.850314199966249,,,,329.873819512987154,3.972539867371971
370,MD/HD-100 - MD/HD-200,9,34,26,,321.779637532839388,,497.631150913543365,,,,375.298185228970851,4.460669429865529
371,MD/HD-100 - MD/HD-400,9,4,27,,325.460535450625628,,521.378604596238461,,,,388.604995346288376,4.734432628751356
372,MD/HD-100 - MD-250,9,35,28,,366.496034590161116,,580.761742310212526,,,,428.193290021235669,5.250404372225896
373,MD/HD-100 - MD-450,9,13,29,,361.952951393962508,,583.306731574420041,,,,432.578205907475251,5.329286268867617
374,MD/HD-100 - MD/HD-00,9,41,30,,412.053779595166475,,650.067427752989488,,,,485.005402898778129,5.998754070979558
375,MD/HD-100 - MD-50,9,42,31,,425.267586639914782,,673.981388386014942,,,,500.696019428539898,6.159199782693048
376,MD/HD-100 - MD/HD-500,9,5,32,,416.021391154136666,,680.467517743741496,,,,496.685481748706479,6.136625886245351
377,MD/HD-100 - MD/HD-100,9,43,33,,418.849642332154758,,682.561703062244533,,,,499.659058067713772,6.116740893845223
378,MD/HD-100 - MD/HD-200,9,36,34,,438.484476736224963,,697.485375147878926,,,,509.856775448892733,6.024720296717151
379,MD/HD-100 - MD-350,9,39,35,,467.749935434686051,,758.579526222085860,,,,554.327025770593991,6.769717223411601
380,MD/HD-100 - MD-250,9,37,36,,475.294081408105114,,761.557983437421854,,,,552.963669141891955,6.166393624047734
381,MD/HD-100 - MD-550,9,14,37,,460.596943000928945,,762.057022620069688,,,,552.215197179656570,6.880078233846556
382,MD/HD-100 - MD/HD-400,9,40,38,,506.157720689435735,,817.049913068747514,,,,597.027315991016280,7.243440766925571
383,MD/HD-100 - MD/HD-300,9,38,39,,516.031825286181174,,830.237129233201017,,,,599.962627223546974,6.014365178037901
384,MD/HD-100 - MD/HD-600,9,6,40,,504.548042318683656,,842.970102000241582,,,,607.356671364220801,7.477084213032966
385,MD/HD-100 - MD-650,9,15,41,,567.217052950960465,,916.736245347069939,,,,665.516975423355461,8.117025688440890
386,MD/HD-100 - MD/HD-700,9,16,42,,625.635622130683714,,1015.473441846455898,,,,732.703805892861965,8.729373071142900
387,MD/HD-100 - MD-750,9,7,43,,660.398607179948499,,1077.465938873139976,,,,774.580838626640798,9.273332704897314
388,MD-150 - MD-150,10,10,1,,0.000000000000000,,0.000000000000000,,,,0.000000000000000,0.000000000000000
389,MD-150 - MD/HD-00,10,26,2,,58.158797009586841,,58.094001839081209,,,,59.408449127126708,0.508513047592668
390,MD-150 - MD/HD-00,10,21,3,,56.027366938825082,,61.563796414195039,,,,57.102177310957387,0.551052034020033
391,MD-150 - MD/HD-00,10,29,4,,52.985282930821967,,61.908785152877712,,,,54.823502070963414,0.586653563459169
392,MD-150 - IMD/HD-00,10,30,5,,76.825835822453570,,76.449806593535016,,,,77.996425197723937,0.616819799017152
393,MD-150 - MD/HD-100,10,9,6,,83.217586059328696,,86.742179076986091,,,,85.280230901078383,0.818435427904545
